Date,Company,Close_Price,Actual_Target,Predicted_Signal,Signal_Probability,Signal_Strength,Correct_Prediction,Signal_Direction,Actual_Direction,Warning
2022-11-24,TSLA,-0.3752203385363198,0,1,0.5100717,0.02014339,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-11-24,GOOGL,0.29225302182369317,1,1,0.52120996,0.04241991,1,Bullish,Bullish,CORRECT_PREDICTION
2022-11-24,AAPL,-0.2368396741595324,0,1,0.52749807,0.054996133,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-11-25,GOOGL,1.2209521514220254,1,1,0.5297224,0.059444785,1,Bullish,Bullish,CORRECT_PREDICTION
2022-11-25,AAPL,-0.7719481134120444,0,1,0.5268441,0.05368817,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-11-25,AMZN,-0.3404241925837565,0,1,0.51527584,0.030551672,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-11-25,MSFT,0.1708437633051549,1,0,0.49585932,0.00828135,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-11-25,TSLA,-0.29423472446218013,0,0,0.47297522,0.05404955,1,Bearish,Bearish,CORRECT_PREDICTION
2022-11-26,AAPL,0.47675875362319065,0,0,0.44776073,0.10447854,1,Bearish,Bearish,CORRECT_PREDICTION
2022-11-26,AMZN,-0.9065242901448007,0,0,0.42028522,0.15942955,1,Bearish,Bearish,CORRECT_PREDICTION
2022-11-26,MSFT,-1.3734699463077378,1,0,0.39713594,0.20572811,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-11-26,TSLA,1.9657280571300735,0,0,0.37876713,0.24246573,1,Bearish,Bearish,CORRECT_PREDICTION
2022-11-26,GOOGL,-0.6564099972832621,0,0,0.36562353,0.26875293,1,Bearish,Bearish,CORRECT_PREDICTION
2022-11-27,AAPL,0.3283971024960296,1,0,0.3614607,0.27707863,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-11-27,TSLA,0.8449405803857198,0,0,0.3630741,0.2738518,1,Bearish,Bearish,CORRECT_PREDICTION
2022-11-27,AMZN,-0.14226324960478284,1,0,0.36982268,0.26035464,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-11-27,MSFT,-1.8262717776310085,0,0,0.38188517,0.23622966,1,Bearish,Bearish,CORRECT_PREDICTION
2022-11-27,GOOGL,-0.9154970337182711,1,0,0.39918736,0.20162529,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-11-28,AMZN,1.8040734837997494,1,0,0.42884514,0.14230973,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-11-28,TSLA,2.040926697121441,1,0,0.46602842,0.067943156,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-11-28,MSFT,1.6693350646046297,0,0,0.49959704,0.0008059144,1,Bearish,Bearish,CORRECT_PREDICTION
2022-11-28,AAPL,0.7018225721443477,0,1,0.52155674,0.04311347,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-11-28,GOOGL,0.6078718137292212,1,1,0.5316373,0.06327462,1,Bullish,Bullish,CORRECT_PREDICTION
2022-11-29,AAPL,0.7123977469026718,0,1,0.5338447,0.06768942,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-11-29,MSFT,1.3064730574079384,0,1,0.53505325,0.07010651,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-11-29,AMZN,-0.7245160530668575,0,1,0.5309133,0.061826587,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-11-29,GOOGL,-0.1770304663123629,1,1,0.5363215,0.07264304,1,Bullish,Bullish,CORRECT_PREDICTION
2022-11-29,TSLA,0.6926445579205198,0,1,0.54097605,0.081952095,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-11-30,TSLA,-0.6279628305716153,0,1,0.5434031,0.08680618,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-11-30,GOOGL,-0.01833126961615821,1,1,0.5444598,0.08891964,1,Bullish,Bullish,CORRECT_PREDICTION
2022-11-30,AAPL,-0.9118009806978814,0,1,0.53860587,0.07721174,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-11-30,AMZN,-0.14000642357492543,1,1,0.52078533,0.041570663,1,Bullish,Bullish,CORRECT_PREDICTION
2022-11-30,MSFT,-2.5043257092278464,0,1,0.50452214,0.00904429,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-01,AAPL,0.4235529249647356,0,0,0.4821523,0.035695374,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-01,MSFT,-0.15338527607044544,1,0,0.44745052,0.10509896,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-01,TSLA,-0.16416775959028232,1,0,0.4133228,0.17335439,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-01,GOOGL,-0.5283751754049075,0,0,0.38406417,0.23187166,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-01,AMZN,-1.707713611856274,0,0,0.3654794,0.26904118,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-02,AMZN,-0.8986838168471607,0,0,0.35668054,0.28663892,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-02,MSFT,-0.12446433439640042,0,0,0.3516531,0.2966938,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-02,GOOGL,-0.18098028256855456,0,0,0.35120082,0.29759836,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-02,TSLA,0.19994276914624864,0,0,0.3543512,0.2912976,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-02,AAPL,-0.171009994111288,1,0,0.3594756,0.28104877,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-03,TSLA,0.10842061011328807,0,0,0.3734234,0.2531532,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-03,MSFT,0.9391727437771566,0,0,0.40594244,0.18811512,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-03,AMZN,0.15434134307129052,1,0,0.44389454,0.11221093,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-03,GOOGL,0.32867437919066744,0,0,0.48264465,0.034710705,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-03,AAPL,0.7969402724865072,1,1,0.5188472,0.037694454,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-04,MSFT,-0.5203604507075155,0,1,0.5526835,0.105366945,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-04,GOOGL,-0.291474892532812,1,1,0.5928588,0.18571758,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-04,AMZN,-0.6138370441004507,1,1,0.6158182,0.2316364,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-04,TSLA,-0.37850936741352675,0,1,0.62886107,0.25772214,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-04,AAPL,2.6245448180810347,1,1,0.63775694,0.2755139,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-05,AMZN,-0.6059939009681508,1,1,0.6397715,0.27954304,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-05,MSFT,-0.7066590951715461,1,1,0.6354594,0.27091885,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-05,AAPL,-0.25194933297589706,1,1,0.6266794,0.25335884,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-05,GOOGL,-0.09228201075585299,1,1,0.6135936,0.22718716,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-05,TSLA,1.6226597692734137,1,1,0.5985271,0.19705415,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-06,TSLA,0.17251488351310137,1,1,0.5819834,0.16396677,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-06,GOOGL,0.5538906606455073,1,1,0.5646992,0.12939835,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-06,MSFT,0.17958658268698102,1,1,0.5476992,0.095398426,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-06,AMZN,-1.0385602946679109,1,1,0.54071164,0.08142328,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-06,AAPL,0.7434824032816086,0,1,0.5305789,0.061157823,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-07,AMZN,0.23817993228317766,0,1,0.5137317,0.027463436,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-07,TSLA,0.819915276646926,0,0,0.49739435,0.0052112937,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-07,AAPL,0.3075710600606747,0,0,0.482336,0.03532797,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-07,MSFT,0.6652163703672307,0,0,0.4709171,0.05816579,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-07,GOOGL,-0.7023413001370326,1,0,0.4628517,0.07429659,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-08,AAPL,0.052027971347996124,1,0,0.46039313,0.07921374,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-08,GOOGL,-0.9984480427793888,0,0,0.46035814,0.079283714,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-08,MSFT,0.33325314456447874,1,0,0.4636148,0.07277042,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-08,AMZN,-0.4595421479916131,1,0,0.46451,0.07098001,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-08,TSLA,1.4997471795610298,1,0,0.4644634,0.071073174,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-09,GOOGL,-0.1816943489826577,1,0,0.46163812,0.076723754,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-09,AAPL,0.3050278545911812,1,0,0.45861593,0.08276814,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-09,MSFT,1.0099921193291943,1,0,0.45689222,0.086215556,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-09,TSLA,0.8756107552372561,1,0,0.45601797,0.08796406,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-09,AMZN,0.9344783164919772,0,0,0.4543986,0.091202796,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-10,AAPL,-0.12112491054124948,0,0,0.45331538,0.093369246,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-10,MSFT,0.6833942775358887,0,0,0.4557414,0.08851719,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-10,AMZN,-0.06255940935699297,1,0,0.4623581,0.075283825,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-10,GOOGL,1.9436514335731065,1,0,0.474045,0.051909983,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-10,TSLA,0.2118185606803784,1,0,0.48544857,0.029102862,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-11,GOOGL,-1.7200754130971732,0,0,0.4942419,0.011516213,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-11,MSFT,0.05677143006246385,0,0,0.49983284,0.00033432245,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-11,AMZN,1.4460566303542997,0,1,0.5019907,0.003981352,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-11,AAPL,1.2148843573596004,1,0,0.4976422,0.0047156215,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-11,TSLA,0.2283804526974162,1,0,0.48718756,0.025624871,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-12,AMZN,-0.07225388278779142,0,0,0.47322327,0.053553462,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-12,TSLA,-0.8316929350696755,0,0,0.45877832,0.08244336,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-12,GOOGL,-1.3519091265449092,1,0,0.44916555,0.101668894,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-12,AAPL,0.9948437559278028,0,0,0.4455106,0.10897881,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-12,MSFT,0.9648637238766111,1,0,0.4413478,0.117304385,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-13,AAPL,-0.08779133239694696,0,0,0.43477163,0.13045675,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-13,TSLA,-0.27499885333437923,0,0,0.42736238,0.14527524,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-13,AMZN,-0.23697578429646152,0,0,0.42115176,0.15769649,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-13,GOOGL,-1.1556861101417477,0,0,0.41870457,0.16259086,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-13,MSFT,1.1402313245507834,0,0,0.41981417,0.16037166,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-14,MSFT,0.13124254475124852,1,0,0.421177,0.157646,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-14,GOOGL,-0.9224463954061867,0,0,0.42269197,0.15461606,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-14,AAPL,-0.25289529295200947,0,0,0.4274425,0.14511502,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-14,AMZN,-0.4086876011039886,0,0,0.43221256,0.13557488,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-14,TSLA,-0.45708402172244594,0,0,0.439952,0.12009603,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-15,AAPL,1.326028648388857,0,0,0.45565227,0.08869547,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-15,AMZN,-2.3870995534054495,0,0,0.4718377,0.0563246,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-15,MSFT,-0.9926315252137559,1,0,0.49302286,0.013954282,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-15,GOOGL,-0.7824875770439408,1,1,0.51168174,0.023363471,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-15,TSLA,0.07330961496934472,1,1,0.5319762,0.063952446,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-16,AAPL,-0.4048241881931064,1,1,0.5506568,0.10131359,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-16,AMZN,0.35554819415421046,0,1,0.5614749,0.12294984,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-16,TSLA,0.9582524480288463,1,1,0.5718945,0.14378905,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-16,GOOGL,-0.7033599656541506,0,1,0.58221745,0.16443491,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-16,MSFT,1.4740021973663886,1,1,0.5942322,0.1884644,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-17,TSLA,0.421639268020288,1,1,0.6048613,0.20972264,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-17,GOOGL,-1.7515593201135766,1,1,0.61635745,0.23271489,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-17,MSFT,1.4780588564473316,1,1,0.6281921,0.25638425,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-17,AAPL,0.07859999648232768,0,1,0.63624644,0.2724929,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-17,AMZN,-0.02559902395437794,1,1,0.64293104,0.2858621,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-18,MSFT,1.2147942585596139,1,1,0.649238,0.29847598,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-18,GOOGL,0.6268218055773647,0,1,0.6521508,0.30430162,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-18,AAPL,0.36057886443505655,0,1,0.65178716,0.30357432,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-18,AMZN,-1.2838492711237626,0,1,0.64842784,0.2968557,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-18,TSLA,-0.25935236191610145,1,1,0.643104,0.28620803,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-19,GOOGL,0.07871033988228275,1,1,0.63689697,0.27379394,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-19,AAPL,-1.928861722891133,1,1,0.6286161,0.2572322,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-19,TSLA,-0.6536502524849598,1,1,0.61841965,0.2368393,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-19,AMZN,-1.3156860550807306,0,1,0.60276824,0.20553648,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-19,MSFT,0.5551642236508187,1,1,0.58717906,0.17435813,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-20,TSLA,1.450460824197418,0,1,0.57324314,0.14648628,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-20,GOOGL,1.4163548246755533,1,1,0.5465226,0.093045235,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-20,MSFT,-0.11955739800169207,0,0,0.48816586,0.02366829,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-20,AAPL,0.6449354050800528,1,0,0.43556768,0.12886465,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-20,AMZN,0.06581760074151219,1,0,0.40149006,0.19701988,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-21,AMZN,0.12884981484298721,0,0,0.39229318,0.21541363,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-21,MSFT,1.5543899808177342,0,0,0.39803958,0.20392084,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-21,AAPL,-0.42772225841779943,1,0,0.4161933,0.16761339,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-21,TSLA,1.6453591075068827,1,0,0.44710934,0.10578132,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-21,GOOGL,0.5219511535472641,1,0,0.4766571,0.046685815,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-22,AMZN,-0.46068818611492335,0,1,0.50494206,0.009884119,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-22,MSFT,-1.0275281188960395,0,1,0.5291376,0.058275223,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-22,GOOGL,-0.7486969026431091,0,1,0.5470531,0.0941062,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-22,AAPL,1.2769650820779073,0,1,0.55392635,0.1078527,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-22,TSLA,1.729368770036152,1,1,0.55110836,0.10221672,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-23,AAPL,-0.6545939933270437,0,1,0.5493703,0.09874058,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-23,GOOGL,-0.6321278455032766,1,1,0.54932946,0.09865892,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-23,TSLA,-1.164808130682867,0,1,0.5438683,0.08773661,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-23,MSFT,-0.1376766869219257,1,1,0.53236485,0.06472969,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-23,AMZN,-0.6214471627838668,1,1,0.5164484,0.032896757,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-24,GOOGL,-0.32339973625903323,0,0,0.49166048,0.016679049,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-24,MSFT,0.5588095657151778,0,0,0.46260858,0.07478285,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-24,TSLA,-1.3314133469464942,0,0,0.43382254,0.13235492,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-24,AMZN,0.5132622839423279,0,0,0.41093946,0.17812109,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-24,AAPL,-0.13685306275997863,0,0,0.4010055,0.19798899,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-25,AMZN,-0.6158048573386027,1,0,0.39594916,0.20810169,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-25,AAPL,0.14935448306241553,1,0,0.39463055,0.2107389,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-25,TSLA,0.2624250596393851,0,0,0.39869216,0.20261568,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-25,MSFT,-0.7846260661364359,0,0,0.405158,0.18968397,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-25,GOOGL,-0.16558012709306552,0,0,0.4361071,0.1277858,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-26,AMZN,0.5384939797068068,0,0,0.4707477,0.05850458,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-26,AAPL,0.9907197131310644,0,0,0.49947938,0.0010412335,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-26,GOOGL,-0.6568998008333224,0,1,0.5276922,0.055384398,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-26,MSFT,-1.4519921021212108,0,1,0.5559526,0.11190522,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-26,TSLA,0.3136864476999952,0,1,0.57353413,0.14706826,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-27,AMZN,-0.7625603411462921,1,1,0.5866655,0.17333102,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-27,AAPL,0.7340351805145228,1,1,0.59770155,0.1954031,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-27,MSFT,-1.0333954153062304,1,1,0.6045015,0.20900297,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-27,GOOGL,-0.8819740567745827,1,1,0.60829335,0.21658671,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-27,TSLA,1.4914620511951966,0,1,0.608136,0.216272,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-28,TSLA,2.2533852016652967,1,1,0.6042755,0.20855105,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-28,GOOGL,0.14721151751182016,1,1,0.59493417,0.18986833,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-28,AAPL,0.05199265937969865,0,1,0.582713,0.16542602,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-28,AMZN,0.9947260327296031,0,1,0.5660498,0.13209963,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-28,MSFT,-1.072549180513175,1,1,0.54869574,0.097391486,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-29,TSLA,-1.1313254478384243,1,1,0.53539634,0.070792675,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-29,GOOGL,0.26407024307800975,0,1,0.5311003,0.062200546,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-29,MSFT,0.47208293782375443,1,1,0.5240489,0.04809785,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-29,AMZN,-0.7629003803337513,0,1,0.5136599,0.027319789,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-12-29,AAPL,0.177367593331986,1,1,0.50611967,0.012239337,1,Bullish,Bullish,CORRECT_PREDICTION
2022-12-30,GOOGL,0.7726098530210961,0,0,0.49943277,0.0011344552,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-30,MSFT,-0.8492306238388381,1,0,0.4859095,0.028181016,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-30,AMZN,-0.40114070061901286,1,0,0.47071448,0.05857104,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-30,AAPL,-0.13297329951843476,1,0,0.45486042,0.09027916,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-30,TSLA,1.0892303302723294,0,0,0.44047725,0.119045496,1,Bearish,Bearish,CORRECT_PREDICTION
2022-12-31,AMZN,-0.4674609431438179,1,0,0.42806476,0.14387047,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-31,GOOGL,1.2907776548939425,1,0,0.4223583,0.15528339,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-31,MSFT,-0.2758899210770375,1,0,0.4177885,0.16442299,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-31,TSLA,1.3260420724568507,1,0,0.41757658,0.16484684,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-12-31,AAPL,-0.5678713199989693,0,0,0.4241387,0.15172261,1,Bearish,Bearish,CORRECT_PREDICTION
2023-01-01,TSLA,1.8700175697807453,0,0,0.43761215,0.12477571,1,Bearish,Bearish,CORRECT_PREDICTION
2023-01-01,MSFT,1.3304209180065911,1,0,0.45192653,0.09614694,0,Bearish,Bullish,OPPOSITE_PREDICTION
2023-01-01,AAPL,1.9623577675656447,0,0,0.4714148,0.05717039,1,Bearish,Bearish,CORRECT_PREDICTION
2023-01-01,GOOGL,1.1986338075926086,0,0,0.49185252,0.016294956,1,Bearish,Bearish,CORRECT_PREDICTION
2023-01-01,AMZN,-1.1008117740607797,0,1,0.5074545,0.014909029,0,Bullish,Bearish,OPPOSITE_PREDICTION
2023-01-02,TSLA,-0.5533060461735657,0,1,0.5233289,0.0466578,0,Bullish,Bearish,OPPOSITE_PREDICTION
2023-01-02,MSFT,0.0019264405061172171,1,1,0.5311329,0.062265754,1,Bullish,Bullish,CORRECT_PREDICTION
2023-01-02,AMZN,0.20263952608387986,0,1,0.5366038,0.07320762,0,Bullish,Bearish,OPPOSITE_PREDICTION
2023-01-02,AAPL,-0.24218125863776951,0,1,0.5407637,0.08152735,0,Bullish,Bearish,OPPOSITE_PREDICTION
2023-01-02,GOOGL,-0.14919628647592287,1,1,0.5428486,0.085697174,1,Bullish,Bullish,CORRECT_PREDICTION
2023-01-03,GOOGL,0.09974915261485393,1,1,0.5425308,0.08506155,1,Bullish,Bullish,CORRECT_PREDICTION
2023-01-03,TSLA,-0.12218241138915947,0,1,0.5280772,0.05615437,0,Bullish,Bearish,OPPOSITE_PREDICTION
2023-01-03,MSFT,-1.3253173010080168,0,1,0.50865245,0.017304897,0,Bullish,Bearish,OPPOSITE_PREDICTION
2023-01-03,AMZN,-1.007695883686393,0,0,0.48654395,0.026912093,1,Bearish,Bearish,CORRECT_PREDICTION
2023-01-03,AAPL,0.9612367465322609,1,0,0.46308023,0.073839545,0,Bearish,Bullish,OPPOSITE_PREDICTION
2023-01-04,MSFT,0.523857349325157,0,0,0.4363455,0.12730902,1,Bearish,Bearish,CORRECT_PREDICTION
2023-01-04,AAPL,-0.15252532005096212,0,0,0.411469,0.17706198,1,Bearish,Bearish,CORRECT_PREDICTION
2023-01-04,GOOGL,0.08683498727792952,0,0,0.39227214,0.21545571,1,Bearish,Bearish,CORRECT_PREDICTION
2023-01-04,TSLA,-0.1330085809274613,1,0,0.3822896,0.23542082,0,Bearish,Bullish,OPPOSITE_PREDICTION
2023-01-04,AMZN,-0.32320079642152566,0,0,0.37824154,0.24351692,1,Bearish,Bearish,CORRECT_PREDICTION
2023-01-05,GOOGL,-1.3713700260899753,0,0,0.3804478,0.23910439,1,Bearish,Bearish,CORRECT_PREDICTION
2023-01-05,AMZN,-0.5706072251544881,0,0,0.3882624,0.22347522,1,Bearish,Bearish,CORRECT_PREDICTION
2023-01-05,MSFT,-0.9950503352239458,0,0,0.41828883,0.16342235,1,Bearish,Bearish,CORRECT_PREDICTION
2023-01-05,AAPL,0.04556235377422605,0,0,0.45726112,0.08547777,1,Bearish,Bearish,CORRECT_PREDICTION
2023-01-05,TSLA,-0.5842374898401193,1,0,0.49476358,0.010472834,0,Bearish,Bullish,OPPOSITE_PREDICTION
2023-01-06,TSLA,1.0117593910715705,0,1,0.53234494,0.064689875,0,Bullish,Bearish,OPPOSITE_PREDICTION
2023-01-06,AAPL,0.22404302155966713,0,1,0.5567858,0.113571644,0,Bullish,Bearish,OPPOSITE_PREDICTION
2023-01-06,AMZN,-1.280854221649983,0,1,0.5750388,0.15007758,0,Bullish,Bearish,OPPOSITE_PREDICTION
2023-01-06,MSFT,-1.0551723115274112,0,1,0.591808,0.18361604,0,Bullish,Bearish,OPPOSITE_PREDICTION
2023-01-06,GOOGL,1.2211927089264893,0,1,0.6101706,0.2203412,0,Bullish,Bearish,OPPOSITE_PREDICTION
2023-01-07,AAPL,-1.358339865749349,1,1,0.6234036,0.24680722,1,Bullish,Bullish,CORRECT_PREDICTION
